OPERATION_ID,OPERATION_NAME,CITY,ADDRESS_LINE,ZIPCODE,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_DEFICIENCIES,DEFICIENCY_RATE,HIGH_DEFICIENCY_RATE,TOTAL_CAPACITY,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,YEARS_IN_OPERATION,IS_ACCREDITED,ACCEPTS_SUBSIDIES,HAS_CORRECTIVE_ACTION,HAS_ADVERSE_ACTION,WAS_TEMP_CLOSED,place_id,google_name,google_rating,google_review_count,match_confidence
1108499,Tiny Feet Daycare #2,AUSTIN,1408 W STASSNEY LN,78745 2948,4,10,9,0,1,24,1.714,0.286,36,14,0,11.8,0,1,0,0,0,ChIJl9mjKABLW4YRLMzEDc8jvr8,Tiny Feet Daycare,5.0,1.0,high_confidence
97797,Kiddie Koop Day Care Center Inc,SAN ANTONIO,28190 US HIGHWAY 281 N,78260 1704,0,3,1,0,0,4,0.571,0.0,156,7,0,39.3,1,0,0,0,0,ChIJl9zNEtKHXIYRU4geVLQL9_A,Kiddie Koop Children's Enrichment Center,5.0,3.0,medium_confidence
361451,Country Home Learning Center #10 LTD.,SAN ANTONIO,23907 CIELO VIS,78255 9503,5,5,0,0,0,10,0.333,0.167,511,30,0,16.9,1,1,0,0,0,ChIJlRPIiRNlXIYRFl1ZKFKTrXo,Country Home Learning Center at Leon Springs,4.2,72.0,medium_confidence
310154,Childtime Learning Center,FORT WORTH,1408 MORRISON DR,76112 3711,12,10,11,1,0,34,1.0,0.353,135,34,2,18.7,0,1,0,0,0,ChIJlSdZ6JJ7ToYR52jGzH2-nl0,Childtime on Morrison,4.2,33.0,medium_confidence
167419,Respite Care of San Antonio Incorported,SAN ANTONIO,303 W FRENCH PL,78212,4,5,2,0,0,11,0.786,0.286,114,14,0,24.9,0,1,0,0,0,ChIJlT1_4GhfXIYR0zKs4fxg-_w,Respite Care of San Antonio,4.4,49.0,high_confidence
1293179,Bright Kids Daycare & Learning Center #3,SAN ANTONIO,4503 THOUSAND OAKS DR,78233 6834,20,36,18,2,4,80,0.889,0.222,108,90,4,7.6,0,1,0,0,0,ChIJlTC9JnKLXIYR1snkUXpqzm0,Bright Kids Daycare & Learning Center,2.8,19.0,high_confidence
276915,Childrens Center of Austin,AUSTIN,8100 BEE CAVE RD,78746 4944,9,9,3,1,0,22,1.467,0.6,327,15,0,20.0,0,0,0,0,0,ChIJlTbH2-o1W4YRBQRDJQgNWB0,Children's Center of Austin,4.4,16.0,high_confidence
1474176,The Learning Experience,HOUSTON,8630 JONES RD,77065 5394,0,3,2,0,0,5,0.556,0.0,162,9,0,1.1,0,1,0,0,0,ChIJlTqLkuzRQIYR6l4qx00zaTM,The Learning Experience - Jersey Village,4.5,30.0,medium_confidence
1377913,Ivy Kids of Alamo Ranch,SAN ANTONIO,5325 LONE STAR PKWY,78253,3,7,1,0,0,11,0.458,0.125,280,24,0,4.0,0,0,0,0,0,ChIJlU0y37lDXIYRFII328GeW8s,Ivy Kids of Alamo Ranch,4.5,77.0,high_confidence
171311,Sherandas Playhouse II,DALLAS,2124 N PRAIRIE CREEK RD,75227 8112,1,9,2,0,0,12,1.2,0.1,162,10,0,24.3,0,1,0,0,0,ChIJlUJnH2KjToYRlSeAsT3KErM,Sheranda's Play House,2.7,20.0,medium_confidence
95439,Happy Time Day School,FORT WORTH,1813 LAYTON AVE,76117 5438,0,0,3,0,0,3,0.5,0.0,99,6,0,39.9,1,1,0,0,0,ChIJlWirmEh3ToYRU-sTclXeJ3o,Happy Time Dayschool,4.5,26.0,medium_confidence
154584,Gethsemane Lutheran MDO,HOUSTON,4040 WATONGA BLVD,77092 5321,2,0,2,1,0,5,0.455,0.182,141,11,0,27.1,0,0,0,0,0,ChIJlXdkK2jGQIYR23FnDGbegVw,Gethsemane Lutheran Church,5.0,20.0,medium_confidence
1382468,Northstar Preschool,FORT WORTH,10332 WESTPOINT BLVD,76108 4081,8,6,4,0,0,18,0.783,0.348,191,23,0,4.0,0,1,0,0,0,ChIJlYvmb2wMToYRAxsTMedji5M,Northstar Preschool at Westpoint,4.3,93.0,medium_confidence
1458603,Village Montessori,HOUSTON,1629 W 34TH ST,77018 6215,14,17,17,1,2,51,1.889,0.519,270,27,2,1.7,0,0,0,0,0,ChIJl_FzeBDHQIYRR_zmN7eePqA,Village in the loop Preschool,5.0,21.0,medium_confidence
1516311,Kings Kids Houston Childcare LLC,HOUSTON,9702 WILLOW ST,77088 4637,0,1,0,1,0,2,1.0,0.0,64,2,1,0.1,0,0,0,0,0,ChIJla_NSmCXQIYRx9t15l9E0Ro,Kings Kids Academy,3.7,11.0,medium_confidence
1469132,Kid Kountry Early Learning Center LLC,SAN ANTONIO,11708 DONOP RD,78223 4242,5,11,9,0,0,25,1.19,0.238,113,21,0,1.7,0,1,1,0,0,ChIJlazKNDH6XIYROiNeGWJ9UZA,Kid Kountry Early Learning,3.4,38.0,high_confidence
1152889,Brighton Center,SAN ANTONIO,265 E LULLWOOD AVE,78212 5268,3,5,2,1,0,11,1.1,0.3,58,10,0,10.8,1,1,0,0,0,ChIJldCEpX5fXIYRsYh1BNM7vR4,Brighton Preschool,4.3,14.0,medium_confidence
336659,Sharons Playground Learning Center,DALLAS,3949 SAINT FRANCIS AVE STE B,75228 6175,0,2,4,0,0,6,0.6,0.0,30,10,0,17.5,1,1,0,0,0,ChIJldQCp8ajToYRf1RVgVHVK5w,Sharon's Playground Learning,4.3,11.0,high_confidence
1287902,Star of Hope Child Development Center,HOUSTON,2575 REED RD,77051 2216,1,4,4,2,0,11,1.222,0.111,272,9,1,7.7,1,0,0,0,0,ChIJldqf9EqVQIYRwmC_9u9Lubk,Star of Hope Mission - Women and Family Development Center at Star of Hope's Cornerstone Community,3.7,410.0,medium_confidence
1396589,The Nest School Plano,DALLAS,18303 DAVENPORT RD,75252 5454,2,4,0,0,0,6,0.333,0.111,206,18,0,3.3,0,1,0,0,0,ChIJleLcKVwjTIYR07VmZ1TOVzY,The Nest Schools Plano,5.0,41.0,high_confidence
164820,Heintz Preschool,SAN ANTONIO,16550 HUEBNER RD,78248 1695,4,12,12,3,3,34,3.091,0.364,93,11,2,25.0,0,0,0,0,0,ChIJlehrnp1hXIYRuaP5-PKcXBo,Heintz Preschool,5.0,11.0,high_confidence
1102411,Pinnacle Kids Academy,SAN ANTONIO,15706 CLASSEN RD,78247 2100,0,8,2,0,0,10,0.625,0.0,157,16,0,12.4,0,1,0,0,0,ChIJlfveeJKLXIYRxCPQqAp_lZw,Pinnacle Kids Academy,4.2,41.0,high_confidence
235003,Rosedale V Head Start & Child Development Center,FORT WORTH,4244 E ROSEDALE ST,76105 1825,2,0,1,0,0,3,0.2,0.133,80,15,0,21.7,0,0,0,0,0,ChIJlyg_1YB6ToYRzreH-gLpMDM,Rosedale V Child Development Center,5.0,2.0,high_confidence
100719,Gethsemane Lutheran Childrens,AUSTIN,200 W ANDERSON LN,78752 1106,2,4,2,0,0,8,0.8,0.2,132,10,0,38.5,0,0,0,0,0,ChIJlyyCwSzKRIYRy5RKR3yOYQQ,Gethsemane Lutheran Children's,5.0,6.0,high_confidence
1387199,Shining Stars Academy,HOUSTON,7711 BEECHNUT ST,77074 3101,4,8,7,3,0,22,1.571,0.286,148,14,1,3.8,0,1,0,0,0,ChIJm0XYfonCQIYRyT8RVnZB2D4,The Shining Stars Academy,4.6,26.0,high_confidence
1120072,Camp Fire First Texas at Westcliff,FORT WORTH,4300 CLAY AVE,76109 5224,0,1,0,0,0,1,0.143,0.0,80,7,0,11.7,0,1,0,0,0,ChIJm3T-_Kp3ToYRFAD1-ThvsxU,Camp Fire First Texas,3.4,9.0,medium_confidence
1479546,Westpark Star Kids Academy,HOUSTON,3969 S GESSNER RD,77063 5135,2,8,6,0,0,16,2.286,0.286,52,7,1,0.9,0,0,0,0,0,ChIJm4yFxh_DQIYRUPngMv4JfYg,Westpark Star Kids Academy,5.0,11.0,high_confidence
100135,Immanuel Lutheran Church And School,HOUSTON,306 E 15TH ST,77008 4239,6,7,1,1,0,15,1.364,0.545,277,11,1,38.8,1,0,0,0,0,ChIJm5tVWVvHQIYRYdNU0tyQ9O8,Immanuel Lutheran Church (LCMS),5.0,8.0,medium_confidence
1467075,Metropolitan Christian Academy,DALLAS,3430 S POLK ST,75224 3804,1,1,1,0,0,3,0.214,0.071,86,14,0,0.9,0,1,0,0,0,ChIJm7Fo5a2QToYRHGL9y391wtA,Metropolitan Christian Academy,4.0,8.0,high_confidence
1194459,Something Special Children's Center,HOUSTON,9602 FULTON ST,77076 4915,0,1,1,0,0,2,0.4,0.0,85,5,0,9.9,0,1,0,0,0,ChIJm7OzCBS4QIYRapQyD5Ny0iE,Something Special Child Care,3.3,19.0,high_confidence
1270375,Primrose School of Parkwood Hill,FORT WORTH,7451 PARKWOOD HILL BLVD,76137 3745,1,6,3,0,0,10,1.25,0.125,190,8,0,8.7,1,0,0,0,0,ChIJm85KlPjXTYYR7OYkRGwHqZ8,Primrose School of Parkwood Hill,4.8,44.0,high_confidence
1116900,Ascension Day School,DALLAS,8787 GREENVILLE AVE,75243 7140,1,2,0,0,0,3,0.429,0.143,99,7,0,12.1,0,0,0,0,0,ChIJm8GigAAgTIYRKaYYRSdINRc,Ascension Day School,5.0,1.0,high_confidence
1515476,Stepping Stone School XVII,AUSTIN,1007 E 40TH ST,78751 4805,0,0,0,0,0,0,0.0,0.0,88,3,0,0.2,0,0,0,0,0,ChIJm8lJFQfKRIYRYEiZa2tWwTU,Stepping Stone School - Hyde Park,4.4,29.0,medium_confidence
478929,The Discovery School,AUSTIN,8600 WHITE CLIFF DR STE 3,78759 7717,2,5,3,0,0,10,1.667,0.333,34,6,0,15.9,0,0,0,0,0,ChIJm9B78gLNRIYR_c0TQ4AbM3k,Discovery School (Explorers),5.0,13.0,medium_confidence
1281973,Lil One's Daycare Emporium 2,HOUSTON,8151 E HOUSTON RD,77028 2000,4,18,8,0,0,30,2.0,0.267,33,15,0,7.9,0,0,0,0,0,ChIJmQsPCfe6QIYR51ZWvAPY5Xc,Lil One’s Daycare Emporium LLC,4.2,5.0,high_confidence
1384323,Community Preschools at Eastex,HOUSTON,5052 SCOTT ST,77004 7904,5,4,4,0,0,13,0.867,0.333,124,15,0,3.8,0,1,0,0,0,ChIJmRd5TX6_QIYRjUqOOUsqO4I,Community Preschools at Lawson,5.0,29.0,high_confidence
1484813,Sandra's Little Learners,HOUSTON,11403 HALL RD,77089 3038,0,2,0,0,0,2,0.333,0.0,43,6,0,0.9,0,1,0,0,0,ChIJmT9brVSXQIYRGdRpKrp5kNc,Sandra's Little Learners,5.0,6.0,high_confidence
96449,La Petite Briar Forest,HOUSTON,11803 BRIAR FOREST DR,77077 4130,14,35,15,1,0,65,1.97,0.424,110,33,3,40.1,0,1,0,0,0,ChIJmTmpupbcQIYRogIqq6u4o8o,La Petite Academy on Briar Forest Dr,3.7,58.0,medium_confidence
245248,Saintsville Baptist Church Academy,FORT WORTH,2200 OAK HILL RD,76112 4011,2,2,4,0,0,8,0.8,0.2,189,10,0,21.7,1,1,0,0,0,ChIJmVgv9E16ToYRDJNhm_gZfTU,Saintsville Baptist Church,4.3,32.0,high_confidence
1107012,K n K Development and Learning Center,SAN ANTONIO,4542 E HOUSTON ST,78220 1716,9,7,16,1,0,33,2.538,0.692,48,13,0,12.7,0,1,0,0,0,ChIJmW-glq72XIYR3Op0SuS9rZs,K n K Development and Learning Center,3.0,4.0,high_confidence
1146736,Cardinal Farrell Community Center,DALLAS,321 CALUMET AVE,75211 3547,0,0,0,0,0,0,0.0,0.0,289,8,0,11.1,0,0,0,0,0,ChIJmX-YnUebToYR0UrbwbNki38,Cardinal Farrell Community Center,4.2,5.0,high_confidence
1482585,Kido International Preschool,AUSTIN,1924 S 1ST ST,78704 4254,0,2,0,0,0,2,0.286,0.0,154,7,0,0.9,0,0,0,0,0,ChIJmXMqdgC1RIYR1wsL3CcygoM,Kido International Preschool & Daycare Bouldin Creek,4.9,26.0,medium_confidence
99619,Guilbeau KinderCare,SAN ANTONIO,8980 GUILBEAU RD,78250 2650,5,10,11,0,0,26,0.703,0.135,111,37,0,38.9,0,1,0,0,0,ChIJmXN6HAhoXIYR6h6SXYu11Es,Guilbeau KinderCare,4.6,42.0,high_confidence
1396502,"Aunt Tammy's Early Learning Academy, LLC",DALLAS,4909 S COCKRELL HILL RD,75236 2019,2,5,5,1,0,13,1.625,0.25,48,8,1,3.1,0,1,0,0,0,ChIJmXtd1_GRToYRKcg2obnWPKE,Aunt tammys daycare,4.7,9.0,medium_confidence
1294447,Hillside Early Childhood Center,AUSTIN,1700 WOODLAND AVE,78741 2534,1,1,0,1,0,3,0.25,0.083,100,12,1,7.5,0,1,0,0,0,ChIJmZu4wiK1RIYR8c_XqCgiE_A,Hillside Early Childhood Center,4.4,19.0,high_confidence
1515419,Stepping Stone School III,AUSTIN,6616 MCNEIL DR,78729 7767,0,0,0,0,0,0,0.0,0.0,240,3,0,0.2,0,0,0,0,0,ChIJmch1RxzNRIYRZcYD7mKwvz8,Stepping Stone School - McNeil,3.9,39.0,high_confidence
734528,AVANCE Mangum Center,HOUSTON,4503 MANGUM RD,77092 4325,6,9,3,0,0,18,1.2,0.4,368,15,1,14.5,0,0,0,0,0,ChIJmd69Z2zGQIYRVbaR_Spd98c,Avance Mangum Education Center,4.0,24.0,high_confidence
1442078,"Daniehl LLC, DBA: First Steps Learning Center",HOUSTON,5431 BARKER CYPRESS RD STE 1500,77084 1995,3,27,9,0,0,39,0.5,0.038,102,78,0,2.3,0,1,0,0,0,ChIJmdxXmiLXQIYR92I4yGuIstk,First Steps Learning Center- Barker Cypress,4.5,36.0,medium_confidence
318303,Margaret H Cone Head Start Center,DALLAS,2919 TROY ST,75210 1364,2,0,1,0,0,3,0.333,0.222,206,9,0,17.9,0,0,0,0,0,ChIJmxNLH3CiToYRJcU611HWOhw,Margaret H Cone Head Start Center,3.6,11.0,high_confidence
1500976,The Greenwood Preschool,HOUSTON,12135 MIGHTY OAK DR,77066 2859,4,10,2,0,0,16,3.2,0.8,94,5,0,0.0,0,0,0,0,0,ChIJmxXHiT7MQIYRzeW6DAZdr7s,The Greenwood Preschool,4.5,32.0,high_confidence
94094,Cliff Temple Child Development,DALLAS,125 SUNSET AVE,75208 4516,1,1,1,1,1,5,0.455,0.091,150,11,1,38.7,0,1,0,0,0,ChIJmymy0pGZToYRERjmbPuSXDE,Cliff Temple Child Development,4.2,10.0,high_confidence
1350938,Golden Star Learning Academy,HOUSTON,12010 BAMMEL NORTH HOUSTON RD,77066 4791,12,14,7,6,0,39,3.545,1.091,80,11,2,4.6,0,1,0,0,0,ChIJmzSr53zNQIYRu-A8mrgV2mo,Golden Star Learning Academy,4.1,9.0,high_confidence
1374029,Kidspring Bilingual Learning Center,AUSTIN,7002 MENCHACA RD STE 200,78745 5352,2,3,1,0,0,6,0.4,0.133,34,15,0,4.3,0,0,0,0,0,ChIJn0JUUVlNW4YRs6RavGpz9tk,KidSpring Bilingual Learning Center,5.0,29.0,high_confidence
94770,ChildCareGroup Martin Luther King Jr Center,DALLAS,2922 MARTIN LUTHER KING JR BL,75215 2321,2,1,1,0,0,4,0.333,0.167,114,12,0,39.4,1,0,0,0,0,ChIJn0MDxI2YToYRrypNLC3a3No,"ChildCareGroup Martin Luther King, Jr Center",4.0,5.0,high_confidence
1382283,Northstar Preschool at Fair Oaks,DALLAS,7825 FAIR OAKS AVE,75231 4603,2,1,1,0,0,4,0.286,0.143,165,14,0,4.4,0,1,0,0,0,ChIJn3UZrB2gToYRUE0Hmd-Xh8Y,Northstar Preschool at Fair Oaks,4.6,48.0,high_confidence
1309561,Rollings Academy Learning Center,SAN ANTONIO,223 S WW WHITE RD,78219 4221,9,10,12,1,1,33,2.538,0.692,72,13,3,7.0,0,1,0,0,0,ChIJn44lX6j2XIYRGWp4Maq1328,Rollings Learning Academy,5.0,4.0,high_confidence
776328,Mi Casa Center,SAN ANTONIO,4820 BRANDEIS ST,78249 1730,2,3,3,0,0,8,0.8,0.2,112,10,0,14.9,0,1,0,0,0,ChIJn4VWzNFmXIYR3OX1nDaTckY,Mi Casa Child Center,4.8,59.0,high_confidence
1343306,KIPP Austin North EAC YMCA,AUSTIN,8004 CAMERON RD,78754 3808,5,6,0,1,0,12,0.8,0.333,68,15,0,6.0,0,1,0,0,0,ChIJn5Mtebu3RIYRptVDXpwlrYE,KIPP Austin Comunidad,4.6,24.0,medium_confidence
1477153,Joyful Journeys Montessori,AUSTIN,12702 SHERBOURNE ST,78729 4541,0,3,2,0,0,5,0.833,0.0,34,6,0,1.2,0,1,0,0,0,ChIJn5vwYNPNRIYR2tUJwxbQi0g,Joyful Journeys Montessori,5.0,30.0,high_confidence
162346,Tots Haven Christian Academy,FORT WORTH,5216 HELMICK AVE,76107 7514,3,5,3,1,0,12,1.333,0.333,50,9,0,25.8,1,0,0,0,0,ChIJn8Ywf_lyToYRjUgX4fgcUbE,Tot's Haven Christian Academy,5.0,21.0,high_confidence
1408103,Legacy Christian Learning Center,SAN ANTONIO,4151 CULEBRA RD,78228 4557,10,11,5,1,1,28,1.167,0.417,83,24,0,3.1,0,1,0,0,0,ChIJn8j4F4hdXIYRECIMbFvDfr0,"Legacy Christian Learning Center, LLC",4.1,37.0,high_confidence
1414626,KCE Champions LLC @ IDEA Edgecliff,FORT WORTH,1640 ALTAMESA BLVD,76134,0,0,0,0,0,0,0.0,0.0,120,8,0,3.0,0,1,0,0,0,ChIJn96e1SNvToYR3jwjir-hQpk,Champions at IDEA Edgecliff,5.0,2.0,high_confidence
1219121,Fundamental Beginnings Day Care Center,HOUSTON,607 E RICHEY RD STE D,77073 6149,8,13,9,4,0,34,1.889,0.444,104,18,1,9.7,0,1,0,0,0,ChIJn9BU62PKQIYRRTnoX3jMHiA,"Fundamental Beginnings Daycare, LLC",4.3,28.0,medium_confidence
255719,Abiding Presence Lutheran Day School,SAN ANTONIO,14700 SAN PEDRO AVE,78232 4352,0,1,2,0,0,3,0.6,0.0,102,5,0,21.3,1,0,0,0,0,ChIJn9DbDXqKXIYRRi6vwKMdIyo,Abiding Presence Lutheran Church and Day School,5.0,17.0,high_confidence
939968,Apple of My Eye Academy,HOUSTON,690 NORMANDY ST,77015 3411,3,14,5,1,0,23,1.769,0.231,132,13,0,14.2,0,1,0,0,0,ChIJn9KnApmkQIYRdQUmrqT5zFg,Apple of My Eye Academy,4.3,30.0,high_confidence
1313917,Friendship Kids,AUSTIN,14455 FM 1826,78737 9629,0,0,0,0,0,0,0.0,0.0,81,6,0,6.9,0,0,0,0,0,ChIJnQaGYrRPW4YR1_VnOh2p9Gk,Friendship Kids,5.0,1.0,high_confidence
94602,Trotter YMCA Child Care Center,HOUSTON,1331 AUGUSTA DR,77057 2415,8,9,0,0,1,18,1.2,0.533,350,15,3,39.5,0,1,0,0,0,ChIJnROVmePDQIYR91oEDx-HU2s,Trotter Family YMCA,4.5,449.0,medium_confidence
200017,Scribbles Learning Center Inc,DALLAS,8025 UMPHRESS RD,75217 1841,1,4,2,1,0,8,0.889,0.111,27,9,2,23.4,0,1,0,0,0,ChIJnS4RIkCjToYRxHnrDBUst80,Scribbles Learning Center,3.6,7.0,high_confidence
98563,Westminster Presbyterian Day School,AUSTIN,3208 EXPOSITION BLVD,78703 1200,0,0,0,0,1,1,0.2,0.0,65,5,0,38.7,1,0,0,0,0,ChIJnSNtrqLKRIYRX-QDLe5OtNg,Westminster Presbyterian Day School,3.0,2.0,high_confidence
1377024,The Learning Experience,FORT WORTH,9056 TEHAMA RIDGE PKWY,76177 2094,12,3,5,0,1,21,0.778,0.444,216,27,1,4.0,0,1,0,0,0,ChIJnTkYzSXZTYYRHMRapojbK1w,The Learning Experience - Fort Worth-Heritage,4.7,74.0,medium_confidence
1279194,Cornerstone Learning Center 2,DALLAS,814 S BELT LINE RD,75253 3109,5,7,4,1,0,17,1.0,0.294,114,17,1,7.9,0,1,0,0,0,ChIJnWQ38YS6ToYR0xQ_nc7x0x0,Cornerstone Learning Center 2,4.8,27.0,high_confidence
1470564,Mary's Little Lamb Academy,HOUSTON,13450 CULLEN BLVD,77047 3826,11,10,5,0,0,26,2.0,0.846,71,13,0,1.3,0,1,0,0,0,ChIJnXQ9VlWVQIYR32gEC2v2akg,Mary's Little Lamb Academy,3.4,7.0,high_confidence
998928,ABC Children's Learning Center,HOUSTON,8385 ANTOINE DR,77088 2503,9,17,10,3,1,40,3.077,0.692,105,13,2,13.3,0,1,0,0,0,ChIJnXtHUcvIQIYR2GMV_4KLeP8,ABC Children's Learning Center,4.9,68.0,high_confidence
1453453,"Liberated Montessori ,Oak Cliff",DALLAS,813 N ZANG BLVD,75208 4234,5,12,2,0,0,19,1.357,0.357,152,14,0,1.3,1,0,0,0,0,ChIJnaalecSZToYRYSOCXDSIdHA,Liberated Montessori at Oak Cliff,4.9,9.0,high_confidence
156330,Childrens Courtyard,FORT WORTH,3955 REGGIS CT,76155 3950,5,0,3,0,0,8,0.5,0.312,199,16,0,26.9,0,1,0,0,0,ChIJnb1HceWAToYRAxUiuDGnex8,The Children's Courtyard on Reggis Court,4.6,70.0,medium_confidence
1244721,Little Steps Academy,FORT WORTH,3121 FOREST AVE,76112 7001,7,29,8,2,0,46,2.706,0.412,47,17,2,9.0,0,1,0,0,0,ChIJncWicBV6ToYRpuyyAHPUpzU,Little Steps Academy,3.5,13.0,high_confidence
296116,Childrens Courtyard,FORT WORTH,8701 S HULEN ST,76123 2700,10,9,6,0,0,25,0.962,0.385,322,26,0,18.9,0,1,0,0,0,ChIJnd9fmV1sToYR3VpR-t3wDHw,The Children's Courtyard on S. Hulen Street,4.6,63.0,medium_confidence
94330,Concordia Lutheran Child Care Center,SAN ANTONIO,16801 HUEBNER RD,78258 4456,1,3,3,0,0,7,0.7,0.1,275,10,0,27.5,0,0,0,0,0,ChIJnfd95ypiXIYRJhZK6Y2nEvU,Concordia Lutheran Church,4.7,42.0,medium_confidence
1372695,Angels on Earth Learning & Adventure Center,DALLAS,2805 PEAVY RD,75228 4772,3,11,8,1,0,23,0.821,0.107,239,28,0,4.3,0,1,0,0,0,ChIJnwcmjTKiToYR097K-EcjqAc,Angel's On Earth Learning & Adventure Center,4.7,15.0,high_confidence
1521630,Childcare Network #307,FORT WORTH,140 EXPEDITION DR,76108 4448,1,3,4,0,0,8,2.667,0.333,208,3,0,0.0,0,0,0,0,0,ChIJnwiFd34MToYRJXgCPSQFMV8,Childcare Network,4.1,56.0,high_confidence
1419888,Mi Casa Child Center,SAN ANTONIO,4331 MEDICAL DR BLDG 1,78229 3307,3,6,4,2,0,15,1.0,0.2,134,15,1,2.9,0,1,0,0,0,ChIJnwiwcfBhXIYRc-E2dfZZOPM,Mi Casa Child Center,4.4,45.0,high_confidence
309832,Edge Park United Methodist Preschool,FORT WORTH,5616 CROWLEY RD,76134 1002,0,1,0,0,0,1,0.111,0.0,38,9,0,18.9,0,0,0,0,0,ChIJnyTuwAtuToYRixXw-2cEUMY,Edge Park United Methodist Preschool,4.2,5.0,high_confidence
1377592,Benbrook Community Center YMCA,FORT WORTH,1899 WINSCOTT RD,76126 4337,4,14,6,0,1,25,1.562,0.25,140,16,3,4.1,0,1,0,0,0,ChIJo229mIUSToYRMVLOfSBL7Rg,Benbrook Community Center YMCA | YMCA of Fort Worth,4.6,293.0,medium_confidence
96579,Aunt Faye Early Learning Academy,DALLAS,2638 S BECKLEY AVE,75224 2936,9,3,9,1,0,22,1.571,0.643,54,14,0,39.8,0,1,0,0,0,ChIJo2d25uKZToYROTzobaYRBb0,Aunt Faye Early Learning Academy,5.0,2.0,high_confidence
1354272,Childcare Paradise Learning Center,DALLAS,2146 E OVERTON RD,75216 5713,2,8,1,0,0,11,0.733,0.133,85,15,0,5.4,0,1,0,0,0,ChIJo2mvQBOOToYReBskzvik2f8,Childcare Paradise Learning Center,4.1,9.0,high_confidence
550028,Little Learning Center,SAN ANTONIO,1730 W HUISACHE AVE,78201 5411,0,1,1,0,0,2,0.25,0.0,68,8,0,15.8,0,1,0,0,0,ChIJo3lA2hxfXIYR5cwJ0ujWVPs,Little Learning Center,4.0,21.0,high_confidence
1329517,Betty's Babies Child Care and Learning Center,SAN ANTONIO,6231 VIVA MAX DR,78238 5163,7,15,4,2,0,28,1.077,0.269,84,26,2,6.2,0,1,0,0,0,ChIJo4IyMcddXIYRRCu7OjWh8V0,Betty's Babies Child Care LLC,4.4,29.0,medium_confidence
1521461,Mini Scholars Academy LLC,DALLAS,1825 W CLARENDON DR,75208 7629,0,2,0,0,0,2,1.0,0.0,78,2,0,0.0,0,0,0,0,0,ChIJo5GlQAAfTIYRFxAyO660Ezk,Mini scholars academy,5.0,1.0,high_confidence
258590,Martin Luther King Pre-Kindergarten ASP,HOUSTON,3930 W FUQUA ST,77045 6302,1,3,4,1,0,9,1.286,0.143,53,7,0,20.7,0,1,0,0,0,ChIJo7JFqKDrQIYR4rcDmCx0wjg,Martin Luther King Early Child,4.7,30.0,medium_confidence
1469010,KCE Champions LLC @ KIPP Somos,SAN ANTONIO,8915 CALLAGHAN RD,78230 4510,1,4,0,0,0,5,0.714,0.143,120,7,1,1.6,1,1,0,0,0,ChIJo7tsRfxhXIYRqs4XcdpCqsg,Champions at KIPP Somos Primary,5.0,2.0,medium_confidence
554172,"The Children's Garden, A Place to Bloom",SAN ANTONIO,1575 GOLIAD RD,78223 2719,3,9,9,0,0,21,2.1,0.3,56,10,0,15.7,0,1,0,0,0,ChIJo8YOrKj3XIYRLsQhYUheqYQ,The Children's Garden,3.9,7.0,medium_confidence
1479290,"The Heights Christian School, LLC",HOUSTON,1331 STUDEWOOD ST BLDG A,77008 4575,1,7,2,0,0,10,1.111,0.111,92,9,0,1.0,0,0,0,0,0,ChIJoQGozCqzOqIRPkXp3vynXKc,"The Heights Christian School, LLC",5.0,20.0,high_confidence
104739,Y Early Learning Center,SAN ANTONIO,835 W SOUTHCROSS BLVD,78211 2744,1,5,7,0,0,13,1.083,0.083,152,12,0,37.4,0,1,0,0,0,ChIJoRA5NFJYXIYRuz-slKDG-Dc,Y Living Center,4.9,14.0,medium_confidence
1482747,Little Wonder Academy,SAN ANTONIO,11093 BANDERA RD,78250 6814,0,5,3,0,0,8,1.143,0.0,95,7,0,1.0,0,1,0,0,0,ChIJoRMtt3hoXIYROYWi8wiZa_s,Little Wonder Academy,4.7,23.0,high_confidence
1183305,Unique Childcare III,HOUSTON,6362 MARTIN LUTHER KING BLVD STE E-C,77021 4437,2,4,8,0,0,14,0.583,0.083,76,24,0,10.2,0,1,0,0,0,ChIJoRTzrii-QIYRuPhAhu7e49Y,Unique Childcare lll,5.0,13.0,high_confidence
1401115,The Kenworthy School,HOUSTON,880 W 28TH ST,77008 1710,8,14,10,0,0,32,2.133,0.533,280,15,0,3.2,0,1,0,0,0,ChIJoRfrrnTHQIYR2cXx8iV1y9E,The Kenworthy School,4.5,21.0,high_confidence
155575,Lil Angels Day Care Center,AUSTIN,6006 CAMERON RD,78723 1845,0,0,2,0,0,2,0.333,0.0,44,6,0,27.1,0,1,0,0,0,ChIJoTH15x3KRIYR9wEDZb7DQHo,Lil' Angels Daycare Center,4.9,45.0,high_confidence
1334011,Play 2 Learn Child Development Center,SAN ANTONIO,1507 NOGALITOS ST,78204 2504,2,1,2,0,0,5,0.385,0.154,30,13,0,5.9,0,1,0,0,0,ChIJoTkbaH1ZXIYRUGLBmOsYUc4,Play 2 Learn Child Development Center,4.6,9.0,high_confidence
